5284904,-4527031
8801314,-8004283
-7361069,5767892
-4859248,3530875
6022842,-6538955
9160562,-9742341
1171850,1010002
5755665,-5505358
520841,2910264
-9998126,7835670
3724159,-5268789
7311844,-5925452
-7426372,5945460
-7980636,6555244
-8830425,8832732
2205055,-1498453
9817025,-8572935
-3728917,4511720
-8543195,10341253
-16542435,16123556
15793933,-13425428
4579308,-4865257
-10593899,12460649
16029453,-13958200
5141504,-3734713
-4642196,4445915
8383704,-5671656
9188926,-5880280
-380103,-1645520
3954371,-1172823
-6734362,5340467
15530926,-13734056
7722951,-6386365
-1476754,-71405
-403732,1630372
5379609,-5842993
4250032,-4913659
7282946,-6588935
-9855453,7522348
-9178111,11471536
-11004168,11158787
-8880881,9962853
6649331,-3782719
683333,1226048
-14105215,12294203
9720250,-9038477
837111,-469573
9627503,-8408231
9995080,-10356044
9263578,-7761358
9085779,-8955539
-12386100,12390910
-5309631,5471150
-11007442,11458648
2146103,-2257619
2982177,-6149329
901319,-1213794
3624173,-3365361
3451195,-3352152
1472495,-1849879
-4909581,4414576
9484962,-7649720
1915866,-2500484
-10547641,10534478
558621,-524516
-9955417,8901663
-3480308,3927454
-8389711,7529541
-14014901,13078424
-885728,1638442
7900631,-6046909
-14633184,13281453
-10654466,10420013
-17642893,17811288
-298453,299735
6497725,-5238004
1604837,-576368
-15243528,15705316
7430295,-7039761
-15722759,14425086
-1698157,2451076
9963716,-9092222
920627,-39631
-1046434,917717
5939098,-5316385
5631621,-5078245
-3454298,5270842
-2587739,3315658
-18733731,16975784
-10451522,10602943
-10740205,10500220
-3451785,4616269
8000970,-5235322
-1227255,308191
-345651,520013
9263819,-9479698
392585,1092629
3585494,-4369157
-3377560,3598644
-2735071,3411347
2378005,-2372990
8393487,-8419113
13629397,-12201095
-8550025,9421168
7142462,-6541762
-2847138,3359175
6128792,-3598633
-5641115,7091525
-2676093,1993431
-4573042,2937565
-473413,546329
8907200,-6726420
9832622,-8914979
-1271391,211929
-4978470,5137947
11792182,-11378751
8644131,-6669366
-9580713,11302496
3706545,-2870745
6216967,-3658856
8777711,-7968951
-104572,-748755
5264643,-4882669
7667488,-8909156
5880657,-5028125
2322832,-1602480
-6277992,6657341
-13479897,12137468
-8933498,11239842
8311693,-8304135
-4008647,1328161
7101187,-8916586
8302039,-7643974
-11694352,10733025
7879417,-7908641
7209164,-7111549
4856753,-5035688
-2030618,2326889
2242390,-3931582
7929286,-6206690
4104262,-3654375
5572029,-3182766
-4160769,2262649
5594695,-5339139
788227,-526302
8505057,-7757296
2276987,-1703871
-17109416,16914869
4706336,-3950667
4764821,-3779860
-13604413,14195348
-6368515,6561294
7858080,-6340164
6945138,-5560800
7503455,-6950111
6288977,-7477159
-6554020,8540074
-4778463,5072737
